id,pub_title,doi,pmid,registration_date,start_date,completion_date,has_iv_trn_abstract,has_iv_trn_ft,has_reg_pub_link,reg_1y_after_start,reg_after_cd,reg_after_pub,has_crossreg_eudract,has_crossreg_isrctn
DRKS00006887,The prevention of musculoskeletal complaints: a randomized controlled trial on additional effects of a work-related psychosocial coaching intervention compared to physiotherapy alone,10.1007/s00420-017-1202-6,28255756,2014-11-07,2014-04-14,2016-09-30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00010522,The effects of brief chat-based and face-to-face psychotherapy for insomnia: a randomized waiting list controlled trial,10.1016/j.sleep.2019.03.024,31262551,2016-05-18,2014-03-19,2016-02-23,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00009914,Prospective intraindividual comparison of gadoterate and gadobutrol for cervical and intracranial contrast-enhanced magnetic resonance angiography,10.1007/s00234-017-1922-z,28913611,2016-01-21,2012-12-01,2016-01-14,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
DRKS00009915,"Standardized acquisition and post-processing of dynamic susceptibility contrast perfusion in patients with brain tumors, cerebrovascular disease and dementia: comparability of post-processing software",10.1259/bjr.20190543,31617743,2016-01-22,2013-01-01,2016-01-14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
DRKS00012769,An app-based blended intervention to reduce body dissatisfaction: A randomized controlled pilot study,10.1037/ccp0000246,28857576,2017-08-15,2017-05-01,2017-07-18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00013047,Intraoperative continuous cerebral microcirculation measurement in patients with aneurysmal subarachnoid hemorrhage: preliminary data on the early administration of magnesium sulfate,10.1186/s12871-017-0435-y,29041920,2017-10-02,2013-10-04,2017-10-21,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00010011,Does therapist's attitude affect clinical outcome of lumbar facet joint injections?,10.4329/wjr.v8.i6.628,27358691,2016-02-10,2015-04-17,2015-12-31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00010623,The pain threshold of high-threshold mechanosensitive receptors subsequent to maximal eccentric exercise is a potential marker in the prediction of DOMS associated impairment,10.1371/journal.pone.0185463,28985238,2016-06-08,2016-04-29,2016-07-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00012863,Infrabony defects 20 years after open flap debridement and guided tissue regeneration,10.1111/jcpe.13110,30980561,2017-08-03,2017-07-25,2017-12-12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00000697,The COSTA Study: Sternal Closure in High-Risk Patients - A Prospective Randomized Multicenter Trial,10.1055/s-0037-1618584,29536456,2011-01-19,2008-12-01,2014-05-02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00003132,GREAT-a randomized controlled trial comparing HydroSoft/HydroFrame and bare platinum coils for endovascular aneurysm treatment: procedural safety and core-lab-assessedangiographic results,10.1007/s00234-016-1693-y,27137926,2011-07-06,2009-10-01,2016-05-02,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00003159,"Effects of a hospital-based education programme on self-care behaviour, care dependency and quality of life in patients with heart failure--a randomised controlled trial",10.1111/jocn.12766,25661470,2011-07-25,2011-04-05,2014-01-02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00003658,Quality of life after pulmonary stereotactic fractionated radiotherapy (SBRT): Results of the phase II STRIPE trial,10.1016/j.radonc.2020.03.018,32339780,2012-04-18,2011-02-15,2016-11-26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00003943,"A phase III, open label, randomized multicenter controlled trial of oral versus intravenous treosulfan in heavily pretreated recurrent ovarian cancer: a study of the North-Eastern German Society of Gynecological Oncology (NOGGO)",10.1007/s00432-016-2307-0,27896440,2012-12-20,2003-01-23,2014-02-04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00005720,Walking with Non-Invasive Ventilation Does Not Prevent Exercise-Induced Hypoxaemia in Stable Hypercapnic COPD Patients,10.3109/15412555.2015.1008690,26263033,2014-03-13,2008-11-27,2014-02-28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00006755,Improvement of activity-related knee joint discomfort following supplementation of specific collagen peptides,10.1139/apnm-2016-0390,28177710,2014-09-24,2013-06-26,2014-03-26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00007171,Non-invasive high-frequency oscillatory ventilation in preterm infants: a randomised controlled cross-over trial,10.1136/archdischild-2017-313190,28918395,2015-06-16,2014-07-20,2016-09-23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00007634,Telemedically Supported Case Management of Living-Donor Renal Transplant Recipients to Optimize Routine Evidence-Based Aftercare: A Single-Center Randomized Controlled Trial,10.1111/ajt.14138,27873477,2015-01-28,2011-10-28,2014-04-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00011892,Whole-body vibration impedes the deterioration of postural control in patients with multiple sclerosis,10.1016/j.msard.2019.03.026,30991299,2017-04-25,2015-12-15,2016-12-31,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00009778,Validity and Usability of Physical Activity Monitoring in Patients with Chronic Obstructive Pulmonary Disease (COPD),10.1371/journal.pone.0157229,27305105,2015-12-18,2015-11-10,2015-12-10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00010492,Identifying Patients With Coronary Artery Disease Using Rest and Exercise Seismocardiography,10.3389/fphys.2019.01211,31607951,2016-06-23,2016-04-27,2017-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00004537,Combination of general anesthesia and peripheral nerve block with low-dose ropivacaine reduces postoperative pain for several days after outpatient arthroscopy: A randomized controlled clinical trial,10.1097/md.0000000000006046,28178149,2013-03-25,2012-06-15,2015-07-31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00005408,Noninvasive Neurally Adjusted Ventilator Assist Ventilation in the Postoperative Period Produces Better Patient-Ventilator Synchrony but Not Comfort,10.1155/2020/4705042,32655950,2013-10-30,2012-04-15,2016-03-31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00010860,Development of a home-based auditory training to improve speech recognition on the telephone for patients with cochlear implants: A randomised trial,10.1111/coa.12871,28317321,2016-08-01,2012-11-15,2014-10-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00004220,Clinical performance during 48 months of two current glass ionomer restorative systems with coatings: a randomized clinical trial in the field,10.1186/s13063-016-1339-8,27156000,2012-09-06,2010-09-01,2015-07-31,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00008548,Predictors of medication adherence among patients with severe psychiatric disorders: findings from the baseline assessment of a randomized controlled trial (Tecla),10.1186/s12888-018-1737-4,29843676,2015-05-21,2015-01-30,2017-07-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00008833,Percutaneous Stabilization System Osseofix® for Treatment of Osteoporotic Vertebral Compression Fractures - Clinical and Radiological Results after 12 Months,10.1371/journal.pone.0065119,23840316,2015-06-29,2010-06-01,2015-02-01,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
DRKS00003574,Is employment-focused case management effective for patients with substance use disorders? Results from a controlled multi-site trial in Germany covering a 2-years-period after inpatient rehabilitation,10.1186/s12888-016-0990-7,27496255,2012-03-12,2011-10-17,2014-09-30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00007607,Trans sectoral care of geriatric cancer patients based on comprehensive geriatric assessment and patient-reported quality of life - Results of a multicenter study to develop and pilot test a patient-centered interdisciplinary care concept for geriatric oncology patients (PIVOG),10.1016/j.jgo.2017.04.002,28533106,2014-12-09,2014-11-28,2016-01-19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00011783,Reduced risk of venous thromboembolism with the use of intermittent pneumatic compression after craniotomy: a randomized controlled prospective study,10.3171/2017.9.jns17533,29600912,2017-02-20,2013-03-14,2015-04-28,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00013512,Positive impact of retrograde autologous priming in adult patients undergoing cardiac surgery: a randomized clinical trial,10.1186/s13019-018-0739-0,29784004,2017-12-04,2012-08-23,2015-10-21,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00007140,Daytime sleep has no effect on the time course of motor sequence and visuomotor adaptation learning,10.1016/j.nlm.2016.03.017,27021017,2015-08-20,2014-02-10,2017-09-30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00007888,Effects of online intervention for depression on mood and positive symptoms in schizophrenia,10.1016/j.schres.2016.04.033,27210726,2015-03-19,2014-07-15,2015-01-15,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00009249,Immediate Pain Relief in Adhesive Capsulitis by Acupuncture-A Randomized Controlled Double-Blinded Study,10.1093/pm/pnx052,28371868,2015-11-18,2013-06-12,2014-09-01,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00009883,Improved nutrition in adolescents and young adults after childhood cancer - INAYA study,10.1186/s12885-016-2896-7,27825320,2016-03-10,2015-06-01,2015-10-08,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00010523,Turnout in Classical Dance: Is It Possible to Enhance the External Rotation of the Lower Limb by a Myofascial Manipulation? A Pilot Study,10.12678/1089-313x.21.4.168,29166987,2016-05-13,2014-04-04,2014-07-10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00010625,Acupuncture for chemotherapy-induced peripheral neuropathy (CIPN): a pilot study using neurography,10.1136/acupmed-2011-010034,22146780,2016-06-23,2012-01-02,2015-09-22,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
DRKS00011153,Somatotrope Pituitary Function in Professional Soccer Players,10.1055/s-0043-119876,29165725,2016-10-18,2015-04-10,2016-05-31,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00012382,Does dual task training improve walking performance of older adults with concern of falling?,10.1186/s12877-017-0610-5,28893187,2017-05-11,2015-04-01,2016-07-15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00007907,Efficacy of Metacognitive Training for Depression: A Randomized Controlled Trial,10.1159/000443699,27230865,2015-04-30,2012-04-24,2014-05-02,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00006130,Acute hemodynamic effects of adaptive servoventilation in patients with pre-capillary and post-capillary pulmonary hypertension,10.1186/s12931-015-0298-z,26538143,2014-06-03,2013-10-31,2015-02-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00012980,"Mobile Augmented Reality as a Feature for Self-Oriented, Blended Learning in Medicine: Randomized Controlled Trial",10.2196/mhealth.7943,28912113,2017-09-20,2014-04-01,2014-08-01,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
DRKS00010960,Promoting Hand Hygiene Compliance: PSYGIENE—a Cluster-Randomized Controlled Trial of Tailored Interventions,10.3238/arztebl.2017.0029,28179049,2016-08-19,2013-06-08,2016-02-11,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00004245,"Immediate Loading of Two Dental Implants, in Edentulous Mandibles, with Locator® Attachments or Dolder® Bars: First Results from a Prospective Randomized Clinical Study",10.1111/cid.12173,24215715,2012-10-19,2010-07-07,2014-11-30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00004675,One or two trainees per workplace for laparoscopic surgery training courses: results from a randomized controlled trial,10.1007/s00464-018-6440-5,30194644,2013-06-11,2012-10-19,2014-12-23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00005497,Immediate and delayed loading of two-piece reduced-diameter implants with locator-analog attachments in edentulous mandibles: One-year results from a randomized clinical trial examining clinical outcome and patient expectation,10.1111/cid.12489,28440024,2014-02-25,2013-07-08,2016-10-05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00006137,Music Therapy in Palliative Care,10.3238/arztebl.2015.0788,26806566,2014-07-04,2013-05-01,2015-03-10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00007807,Psychobiological response to pain in female adolescents with nonsuicidal self-injury,10.1503/jpn.160074,28234208,2015-02-13,2013-12-01,2016-07-31,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00007880,"Diabetic Retinopathy Screening Ratio Is Improved When Using a Digital, Nonmydriatic Fundus Camera Onsite in a Diabetes Outpatient Clinic",10.1155/2016/4101890,26904690,2015-04-15,2014-01-06,2014-06-28,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00007885,Sphincter of Oddi botulinum toxin injection to prevent pancreatic fistula after distal pancreatectomy,10.1016/j.surg.2016.09.005,27865590,2015-03-09,2015-02-09,2016-04-21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00008023,Continuous wound infiltration versus epidural analgesia for midline abdominal incisions - a randomized-controlled pilot trial (Painless-Pilot trial; DRKS Number: DRKS00008023),10.1371/journal.pone.0229898,32142529,2015-12-04,2015-10-20,2017-01-15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00008668,"Sequential learning of psychomotor and visuospatial skills for laparoscopic suturing and knot tying - study protocol for a randomized controlled trial ""The shoebox study""",10.1186/s13063-015-1145-8,26739331,2015-08-12,2015-04-21,2015-08-08,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
DRKS00008715,Effectiveness of an Attachment-Informed Working Alliance in Interdisciplinary Pain Therapy,10.3390/jcm8030364,30875841,2015-06-02,2014-03-03,2016-10-20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00009828,Overcoming Disembodiment: The Effect of Movement Therapy on Negative Symptoms in Schizophrenia-A Multicenter Randomized Controlled Trial,10.3389/fpsyg.2016.00483,27064347,2015-12-30,2012-05-30,2015-03-31,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00009997,Self-directed training with e-learning using the first-person perspective for laparoscopic suturing and knot tying: a randomised controlled trial : Learning from the surgeon's real perspective,10.1007/s00464-019-06842-7,31139998,2016-05-06,2016-04-18,2016-10-11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00011040,LapTrain: multi-modality training curriculum for laparoscopic cholecystectomy-results of a randomized controlled trial,10.1007/s00464-018-6110-7,29435758,2016-10-31,2011-09-24,2016-02-03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00011174,Comparison of chlorhexidine-isopropanol with isopropanol skin antisepsis for prevention of surgical-site infection after abdominal surgery,10.1002/bjs.10793,29600816,2016-10-19,2014-08-07,2015-01-15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00011853,"Trainer in a pocket - proof-of-concept of mobile, real-time, foot kinematics feedback for gait pattern normalization in individuals after stroke, incomplete spinal cord injury and elderly patients",10.1186/s12984-018-0389-4,29843763,2017-03-23,2015-07-20,2016-11-30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00012464,Acupuncture as Complementary Treatment for Acute Tinnitus: A Randomized Controlled Pilot Study,10.1159/000508630,32712606,2017-05-30,2013-12-01,2015-07-31,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00013513,The SiLuDrain Trial: a prospective randomized controlled trial comparing standard versus silver-impregnated lumbar drains,10.3171/2018.1.jns181522,29905509,2017-12-04,2013-05-04,2015-06-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00006098,Screening for Bowel Cancer: Increasing Participation via Personal Invitation,10.3238/arztebl.2017.0087,28266301,2014-04-23,2012-05-02,2014-04-30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00007816,Effect of Short-Term Vitamin D Correction on Hepatic Steatosis as Quantified by Controlled Attenuation Parameter (CAP),10.15403/jgld.2014.1121.252.cap,27308648,2015-02-16,2014-02-03,2016-09-04,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00000741,Effect of a Primary Care Management Intervention on Mental Health-Related Quality of Life Among Survivors of Sepsis: A Randomized Clinical Trial,10.1001/jama.2016.7207,27367877,2011-03-02,2011-02-28,2015-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DRKS00003166,Effectiveness of a hospital-wide infection control programme on the incidence of healthcare-associated infections and associated severe sepsis and septic shock: a prospective interventional study,10.1016/j.cmi.2018.07.010,30036671,2011-07-04,2011-06-26,2014-08-31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00003438,Evaluation of an interdisciplinary preventive programme for early childhood caries: findings of a regional German birth cohort study,10.1007/s00784-015-1685-z,26662355,2012-02-22,2010-02-27,2014-11-04,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
DRKS00004386,Cost-effectiveness of Practice Team-Supported Exposure Training for Panic Disorder and Agoraphobia in Primary Care: a Cluster-Randomized Trial,10.1007/s11606-020-05658-9,31965532,2012-09-25,2012-08-28,2016-02-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DRKS00006958,Effect of positive end-expiratory pressure and positioning on jugular vein expansion in emergency department patients,10.1097/mej.0000000000000624,31453846,2014-11-19,2014-08-29,2016-12-21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00004235,"DBS of the PSA and the VIM in essential tremor: A randomized, double-blind, crossover trial",10.1212/wnl.0000000000005956,29970404,2013-07-09,2013-01-10,2017-01-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00006782,The Effect of Expert Feedback on Antibiotic Prescribing in Pediatrics: Experimental Evidence,10.1177/0272989x19866699,31423892,2016-10-18,2014-10-01,2015-06-10,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00008204,"Efficacy and acceptance of a high-velocity microdroplet device for interdental cleaning in gingivitis patients-A monitored, randomized controlled trial",10.1111/idh.12292,28544397,2016-10-10,2015-06-18,2015-12-30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00008967,Impact of extent of parotidectomy on early and long-term complications: A prospective multicenter cohort trial,10.1002/hed.25651,30633414,2015-07-28,2014-07-28,2017-04-26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00008972,Frey's syndrome after superficial parotidectomy: role of the sternocleidomastoid muscle flap: a prospective nonrandomized controlled trial,10.1016/j.amjsurg.2016.01.020,27083066,2015-07-30,2010-10-01,2014-07-11,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
DRKS00009530,"Directional DBS increases side-effect thresholds-A prospective, double-blind trial",10.1002/mds.27093,28843009,2015-11-11,2015-10-23,2016-11-10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00000542,Cognitive-Behavioral Therapy for Adolescents with an Age-Adapted Diagnosis of Binge-Eating Disorder: A Randomized Clinical Trial,10.1159/000503116,31533113,2012-05-22,2012-04-27,2016-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DRKS00003537,The effect of serum BDNF levels on central serotonin transporter availability in obese versus non-obese adults: A [(11)C]DASB positron emission tomography study,10.1016/j.neuropharm.2016.04.030,27108933,2012-05-30,2011-12-16,2015-03-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
